oras,denumire,categorie,rating_general,nr_recenzii,pret_categorie,sezon,tip_calatorie,durata_minima,cuvinte_cheie
Brasov,Turnul Vânătorilor,Other,5.0,354,Mediu,Oricând,Relaxare,2,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Brasov,Saints Peter and Paul Catholic Church in Brașov,Religion,3.6,113,Mediu,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Biserica Ortodoxă Sfinții Petru și Pavel,Religion,4.9,1572,Mediu,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Teatrul Liric,Cultural,4.0,2185,Mic,Rece,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Brasov,Saint Martin's church in Brașov,Religion,4.2,1902,Mic,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Biserica Evanghelică Sf. Martin,Religion,4.5,1360,Mic,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Biserica Sfinții Arhangheli Mihail și Gavril,Religion,4.1,1840,Mic,Oricând,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Opera Brașov,Cultural,3.7,1735,Mic,Oricând,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Brasov,Centrul istoric (Cetatea),Historic,4.4,326,Mic,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Brasov,Catedrala Adormirea Maicii Domnului,Religion,4.2,193,Mic,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Ropers' Bastion,Fortifications,4.5,1072,Mic,Rece,Circuit,5,"['fortificație', 'castel', 'cetate']"
Brasov,Biserica Română,Religion,4.0,464,Mediu,Oricând,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Galeria Metaxa Brașov,Cultural,4.8,2189,Mic,Cald,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Brasov,Schobeln house,Historic architecture,4.2,2618,Mic,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Brasov,Czeides house,Historic architecture,4.2,344,Mediu,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Brasov,Biserica Sfinții Constantin și Elena,Religion,4.7,2882,Mic,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Brașov fortress,Fortifications,4.3,1142,Mediu,Oricând,City Break,1,"['fortificație', 'castel', 'cetate']"
Brasov,Dormition of the Theotokos church in Brașov,Religion,4.9,2166,Mediu,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Orthodox synagogue in Brașov,Religion,4.9,1328,Mic,Oricând,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Cimitirul bisericii „Adormirea Maicii Domnului” (Brașovechi),Cemeteries,3.9,2947,Mic,Cald,Circuit,5,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Brasov,Statuia Dorobanțului din Brașov,Historic,4.0,578,Mediu,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Brasov,Gheorghe Barițiu,Cultural,4.5,2575,Mediu,Oricând,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Brasov,Council House,Museums,4.0,2878,Mediu,Oricând,City Break,1,"['muzeu', 'expoziție', 'artă', 'istorie', 'cultură']"
Brasov,County History Museum,Cultural,3.5,2253,Mediu,Cald,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Brasov,Seuler house,Historic architecture,3.7,1734,Mediu,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Oradea,Biserica Ortodoxă Militară,Religion,4.7,2618,Mic,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Wooden Church,Religion,4.3,196,Mediu,Oricând,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,King Ferdinand I National Military Museum. Oradea Branch,Cultural,3.9,58,Mic,Cald,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Oradea,Muzeul Militar Național Regele Ferdinand I,Cultural,4.3,987,Mediu,Oricând,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Oradea,Wooden Church Militara,Religion,3.8,1239,Mediu,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Oradea Zoological Garden,Cultural,3.9,2562,Mediu,Cald,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Oradea,Capela Catolică,Religion,4.0,943,Mic,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Criș Land Museum,Cultural,4.4,2804,Mic,Cald,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Oradea,Capela Ortodoxă,Religion,4.5,1660,Mediu,Oricând,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Eva Heyman,Historic,4.2,1476,Mediu,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Oradea,The Rulikowski Municipal Cemetery,Cemeteries,4.1,508,Mic,Cald,Circuit,5,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Oradea,Biserica Sf. Sebastian,Religion,4.6,811,Mediu,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,"St. Nicholas Cathedral, Oradea",Religion,3.7,849,Mic,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Moon Church,Religion,3.6,1609,Mediu,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Greek-Catholic episcopal palace (Oradea),Palaces,4.8,357,Mediu,Cald,City Break,1,"['palat', 'monarhie', 'regal', 'eleganță', 'lux']"
Oradea,Biserica Baptistă Emanuel,Religion,4.6,2487,Mediu,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Palatul Moskovits Adolf si fii,Historic architecture,3.6,2581,Mic,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Oradea,Biserica Romano-Catolică,Religion,3.8,2641,Mediu,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Biserica reformată Orașul Nou,Religion,4.1,601,Mediu,Oricând,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Arany János' statue,Cultural,4.5,1130,Mic,Rece,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Oradea,Ferdinand I,Cultural,3.6,2484,Mic,Cald,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Oradea,Orthodox synagogue,Religion,4.5,2361,Mic,Oricând,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Talicskát toló torzó,Cultural,4.4,384,Mediu,Oricând,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Oradea,Arcadia,Cultural,4.6,1598,Mic,Rece,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Oradea,Muzeul Istoriei Evreilor din Oradea,Cultural,3.7,1067,Mic,Cald,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Oradea,Taliga,Cultural,4.0,1209,Mic,Oricând,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Oradea,Biserica Buna Vestire,Religion,4.2,1706,Mic,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Palatul Vulturul Negru,Other,3.9,902,Mic,Cald,City Break,1,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Oradea,Biserica Sf. Ladislau,Religion,4.8,1683,Mic,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,The Town Hall Tower,Other,4.0,2413,Mic,Rece,Relaxare,2,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Oradea,Capela Sf. Elisabeta,Religion,4.1,2835,Mic,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Cemetery Rulikowski,Cemeteries,4.9,274,Mediu,Oricând,Circuit,5,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Oradea,Palatul Ullmann,Palaces,4.7,2818,Mic,Rece,Relaxare,2,"['palat', 'monarhie', 'regal', 'eleganță', 'lux']"
Oradea,Biserica Evanghelică (lutherană),Religion,4.9,2867,Mediu,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Palatul Füchsl,Palaces,4.5,1617,Mediu,Rece,City Break,1,"['palat', 'monarhie', 'regal', 'eleganță', 'lux']"
Oradea,Biserica Evanghelică,Religion,3.9,2179,Mic,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Neologue synagogue,Religion,3.6,155,Mic,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Statue of the Unknown Soldier,Historic,4.6,1359,Mic,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Oradea,Sala Florica Ungur,Cinemas,4.0,755,Mic,Rece,City Break,1,"['cinema', 'film', 'sală de cinema', 'evenimente cinematografice']"
Oradea,Poynár House,Other,4.1,1693,Mic,Cald,Circuit,5,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Oradea,Biserica reformata Csillagváros,Religion,4.0,415,Mic,Oricând,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Rimanóczy-palota,Architecture,4.2,2980,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Oradea,Biserica Sfinții Apostoli Petru și Pavel,Religion,4.3,442,Mediu,Oricând,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Statuia lui Szigligeti Ede,Cultural,4.4,2088,Mic,Rece,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Oradea,Darvas-La Roche House,Architecture,5.0,2691,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Oradea,Teatrul de Stat Oradea,Cultural,3.6,2850,Mic,Oricând,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Oradea,"""Iosif Vulcan"" Memorial Museum",Historic,4.6,2966,Mediu,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Oradea,Casa Adorján II,Architecture,4.4,2981,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Oradea,Czárán Gyula (1847-1906),Cultural,4.8,1952,Mediu,Cald,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Oradea,Casa Adorján I,Architecture,4.7,238,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Oradea,A Holnap irodalmi társaság alapítói,Cultural,3.8,2230,Mediu,Oricând,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Oradea,Szacsvay Imre,Cultural,4.9,418,Mediu,Cald,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Oradea,Mănăstirea ursulinelor,Religion,4.8,470,Mediu,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Filarmonica de stat,Cultural,4.5,1207,Mediu,Oricând,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Oradea,Biserica Sfânta Ana (Mănăstirea Ursulinelor),Religion,3.9,1335,Mic,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,"""Aurel Lazar"" Memorial House",Historic,3.7,2128,Mic,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Oradea,Oradea,Urban environment,3.8,2791,Mediu,Rece,City Break,1,"['urban', 'oraș', 'străzi', 'viață urbană']"
Oradea,Catedrala Episcopală Oradea,Religion,4.9,1852,Mic,Oricând,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Biserica reformată Olosig,Religion,3.7,2978,Mediu,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Oradea Orthodox Bishopric Museum Collection,Cultural,4.9,367,Mic,Oricând,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Oradea,Cazarma Hussarilor,Architecture,4.5,1971,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Oradea,"""Ady Endre"" Memorial Museum",Cultural,5.0,731,Mic,Oricând,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Oradea,Ady Endre,Urban environment,4.3,1185,Mic,Cald,City Break,1,"['urban', 'oraș', 'străzi', 'viață urbană']"
Oradea,Biserica mănăstirii premonstratense Maica Îndurerată,Religion,5.0,2828,Mic,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Palatul Stern,Architecture,3.7,930,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Oradea,Biserica Romano-Catolică Sfânta Tereza,Religion,4.9,1204,Mic,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,History Museum of Oradea Citadel,Cultural,4.6,2063,Mic,Cald,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Oradea,Szigligeti Ede - loc de naștere,Architecture,3.8,647,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Oradea,Palatul Moskovits Miksa,Architecture,4.5,2103,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Oradea,Oradea Fortress,Fortifications,4.3,2611,Mic,Oricând,City Break,1,"['fortificație', 'castel', 'cetate']"
Oradea,Palatul Apollo,Architecture,4.3,566,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Oradea,Biserica Seminarului Greco-Catolic din Oradea,Religion,4.1,2276,Mic,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Archeology Site,Historic,5.0,1614,Mediu,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Oradea,Fortress Walls,Architecture,4.8,1860,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Oradea,Biserica Seminatului,Religion,5.0,50,Mic,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Church in Oradea fortress,Religion,4.1,735,Mediu,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Biserica catolică,Religion,4.1,226,Mediu,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Sibiu,The White Lamb old inn,Architecture,4.8,761,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Ruins of the Dragons Guard Building Complex,Architecture,4.0,1934,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Biserica Creștină după Evanghelie Betel,Religion,4.6,2893,Mic,Oricând,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Sibiu,Azilul-spital medieval (1292),Architecture,5.0,582,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Biserica Baptistă,Religion,4.2,2827,Mediu,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Sibiu,Casa Brucken (1884),Other,4.7,92,Mic,Cald,City Break,1,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Sibiu,Fostul han Zur Ungarische Krone,Architecture,3.9,1888,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Biserica Azilului (1292),Religion,3.9,133,Mic,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Sibiu,Muzeul Emil Sigerus - Casa Artelor - Hala Măcelarilor,Architecture,4.7,536,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Liars Bridge,Bridges,4.6,1153,Mic,Rece,City Break,1,"['pod', 'construcție', 'istoric']"
Sibiu,"""Emil Sigerus"" Museum of Saxon Ethnography and Folk Art",Cultural,3.7,1266,Mediu,Rece,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Sibiu,Liar's Bridge,Bridges,4.6,1911,Mic,Oricând,Relaxare,2,"['pod', 'construcție', 'istoric']"
Sibiu,Casa Kelu (1465),Architecture,4.1,2073,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Ruin of Bürger (Ocnei) City Gate,Architecture,4.6,1354,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Stadtpfarrhaus,Architecture,4.8,683,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Piața Huet (1677),Architecture,4.2,1326,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Turnul Pielarilor (sec XV),Architecture,4.3,2169,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Turnul cu Pulbere (sec XVI),Architecture,4.4,1792,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Turnul Scărilor (sec. XIII),Architecture,3.6,53,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Casa calfelor,Architecture,3.6,2878,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Stâlpul Calfelor,Historic,4.0,198,Mic,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Sibiu,Belle Histoire,Architecture,4.1,225,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Goldsmiths Guild House,Architecture,4.2,1465,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Lutheran Cathedral of Saint Mary,Religion,4.0,58,Mic,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Sibiu,Rotunda Ruin,Historic,4.4,626,Mic,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Sibiu,Casa Harlev (1809),Architecture,3.8,114,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,History of Pharmacy Exhibition,Cultural,3.8,1753,Mediu,Oricând,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Sibiu,ASTRA National Museum Complex,National museums,4.7,1173,Mediu,Oricând,City Break,1,"['muzeu', 'expoziție', 'artă', 'istorie', 'cultură']"
Sibiu,Episcop Georg Daniel Teutsch,Historic,4.8,669,Mediu,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Sibiu,"""ASTRA"" Museum of Transylvanian Civilisation",Cultural,4.3,680,Mediu,Cald,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Sibiu,"""Franz Binder"" World Ethnography Museum",Cultural,4.9,287,Mediu,Rece,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Sibiu,The First Town Hall (1324-1470),Other,4.6,680,Mic,Oricând,Circuit,5,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Sibiu,Pasajul Scărilor,Cultural,3.5,1351,Mediu,Oricând,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Sibiu,Biserica Adventistă,Religion,4.9,2747,Mic,Oricând,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Sibiu,Samuel von Brukenthal College,Architecture,3.5,544,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Saint Ladislaus Chapel Ruin,Architecture,4.5,347,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,History,Architecture,3.7,135,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Council Tower of Sibiu,Architecture,4.1,2770,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Turnul de Poartă (sec. XIV),Fortifications,4.0,297,Mic,Cald,City Break,1,"['fortificație', 'castel', 'cetate']"
Sibiu,Orașul Vechi,Other,4.1,810,Mediu,Cald,Relaxare,2,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Sibiu,Statuia Sf. Nepomuk,Historic,4.2,121,Mediu,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Sibiu,Altemberger House History Museum,Cultural,4.5,961,Mic,Rece,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Sibiu,Tickets,Other,4.2,1025,Mic,Oricând,Circuit,5,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Sibiu,Casa Altemberger - Muzeul de Istorie,Fortifications,4.1,1484,Mediu,Oricând,Circuit,5,"['fortificație', 'castel', 'cetate']"
Sibiu,Loggia Altemberger,Historic,4.2,62,Mic,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Sibiu,Jesuit Church,Religion,4.0,2676,Mediu,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Sibiu,Sibiu City Hall,Architecture,4.7,1663,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Statuia lui Gheorghe Lazăr,Historic,4.5,910,Mic,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Sibiu,Altemberger tower house,Architecture,3.8,289,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Böbel Hose (14th century),Other,4.3,1220,Mic,Cald,Relaxare,2,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Sibiu,Mövert House,Architecture,4.3,911,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Grand Square,Squares,4.0,1627,Mic,Cald,Circuit,5,"['locație', 'descoperire', 'activități diverse']"
Sibiu,Brukenthal National Museum,National museums,4.8,708,Mediu,Oricând,City Break,1,"['muzeu', 'expoziție', 'artă', 'istorie', 'cultură']"
Sibiu,Depozitele Medievale de Cereale,Architecture,3.6,1483,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Falkenhayn Fountain,Fountains,3.9,2352,Mic,Oricând,Relaxare,2,"['fântână', 'apă', 'fontană', 'loc de relaxare', 'jocuri de apă']"
Sibiu,Tickets,Other,4.7,261,Mic,Cald,Relaxare,2,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Sibiu,Teatrul GONG,Cultural,4.5,2752,Mic,Oricând,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Sibiu,Fântână,Fountains,4.2,1764,Mediu,Oricând,Circuit,5,"['fântână', 'apă', 'fontană', 'loc de relaxare', 'jocuri de apă']"
Sibiu,Piața mare,Other,5.0,2573,Mic,Cald,Relaxare,2,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Sibiu,Ruin of Saint Ladislau Chapel - Lutsch House,Architecture,4.7,211,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Palatul Brukenthal,Palaces,3.9,486,Mediu,Cald,City Break,1,"['palat', 'monarhie', 'regal', 'eleganță', 'lux']"
Sibiu,Depozitele Medievale de Cereale,Architecture,4.2,1731,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Reformed Church in Sibiu,Religion,4.5,2535,Mic,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Sibiu,Hecate Triformis,Historic,4.5,247,Mediu,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Sibiu,Casa Albastră,Architecture,3.9,229,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Casa Desolf (1654),Architecture,3.9,2168,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Galeria de Artă U.A.P. Sibiu,Cultural,3.6,2556,Mediu,Oricând,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Sibiu,House with Caryatids - Bethlen House,Other,4.8,196,Mediu,Rece,City Break,1,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Sibiu,Monument Nicholaus Olahus,Historic,4.8,541,Mediu,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Sibiu,Aleea Balului,Other,4.1,2462,Mic,Rece,Relaxare,2,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
