oras,denumire,categorie,rating_general,nr_recenzii,pret_categorie,sezon,tip_calatorie,durata_minima,cuvinte_cheie
Brasov,Biserica Ortodoxă Sfinții Petru și Pavel,Religion,4.0,1222,Mediu,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Teatrul Liric,Cultural,4.4,1965,Mediu,Rece,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Brasov,Saint Martin's church in Brașov,Religion,3.5,1079,Mediu,Oricând,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Biserica Evanghelică Sf. Martin,Religion,4.4,1064,Mediu,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Biserica Sfinții Arhangheli Mihail și Gavril,Religion,4.2,1644,Mediu,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Opera Brașov,Cultural,4.3,1868,Mediu,Oricând,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Brasov,Centrul istoric (Cetatea),Historic,3.6,578,Mic,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Brasov,Catedrala Adormirea Maicii Domnului,Religion,4.7,1663,Mediu,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Ropers' Bastion,Fortifications,4.9,1526,Mic,Cald,Relaxare,2,"['fortificație', 'castel', 'cetate']"
Brasov,Biserica Română,Religion,4.3,2586,Mic,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Galeria Metaxa Brașov,Cultural,4.8,1224,Mic,Cald,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Brasov,Schobeln house,Historic architecture,4.8,1851,Mic,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Brasov,Czeides house,Historic architecture,4.4,2402,Mediu,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Brasov,Biserica Sfinții Constantin și Elena,Religion,5.0,935,Mediu,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Brașov fortress,Fortifications,4.6,2569,Mediu,Rece,Circuit,5,"['fortificație', 'castel', 'cetate']"
Brasov,Dormition of the Theotokos church in Brașov,Religion,3.9,488,Mediu,Oricând,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Orthodox synagogue in Brașov,Religion,4.9,517,Mediu,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Brasov,Cimitirul bisericii „Adormirea Maicii Domnului” (Brașovechi),Cemeteries,4.3,803,Mic,Cald,Relaxare,2,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Brasov,Statuia Dorobanțului din Brașov,Historic,4.9,886,Mic,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Brasov,Gheorghe Barițiu,Cultural,4.0,563,Mediu,Oricând,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Brasov,Council House,Museums,4.0,831,Mediu,Oricând,City Break,1,"['muzeu', 'expoziție', 'artă', 'istorie', 'cultură']"
Brasov,County History Museum,Cultural,4.3,2789,Mic,Cald,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Brasov,Seuler house,Historic architecture,4.8,120,Mic,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Oradea,Biserica Ortodoxă Militară,Religion,3.8,2279,Mediu,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Wooden Church,Religion,3.6,856,Mic,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,King Ferdinand I National Military Museum. Oradea Branch,Cultural,4.5,2741,Mic,Oricând,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Oradea,Muzeul Militar Național Regele Ferdinand I,Cultural,4.9,1109,Mediu,Rece,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Oradea,Wooden Church Militara,Religion,4.9,2914,Mediu,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Oradea Zoological Garden,Cultural,3.7,2266,Mic,Rece,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Oradea,Capela Catolică,Religion,3.9,1990,Mic,Oricând,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Criș Land Museum,Cultural,4.6,669,Mediu,Cald,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Oradea,Capela Ortodoxă,Religion,3.5,204,Mediu,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Eva Heyman,Historic,4.3,1581,Mediu,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Oradea,The Rulikowski Municipal Cemetery,Cemeteries,3.6,1588,Mediu,Rece,Relaxare,2,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Oradea,Biserica Sf. Sebastian,Religion,4.6,1102,Mediu,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,"St. Nicholas Cathedral, Oradea",Religion,4.2,2943,Mic,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Moon Church,Religion,3.8,703,Mediu,Oricând,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Greek-Catholic episcopal palace (Oradea),Palaces,4.5,649,Mediu,Oricând,Circuit,5,"['palat', 'monarhie', 'regal', 'eleganță', 'lux']"
Oradea,Biserica Baptistă Emanuel,Religion,3.7,685,Mic,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Palatul Moskovits Adolf si fii,Historic architecture,4.9,821,Mediu,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Oradea,Biserica Romano-Catolică,Religion,4.8,866,Mic,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Biserica reformată Orașul Nou,Religion,4.1,2867,Mediu,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Arany János' statue,Cultural,4.2,295,Mediu,Rece,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Oradea,Ferdinand I,Cultural,4.6,759,Mic,Rece,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Oradea,Orthodox synagogue,Religion,4.8,2363,Mediu,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Talicskát toló torzó,Cultural,4.7,148,Mic,Rece,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Oradea,Arcadia,Cultural,4.9,1410,Mic,Oricând,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Oradea,Muzeul Istoriei Evreilor din Oradea,Cultural,3.7,290,Mic,Rece,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Oradea,Taliga,Cultural,4.2,354,Mic,Oricând,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Oradea,Biserica Buna Vestire,Religion,4.1,969,Mic,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Palatul Vulturul Negru,Other,4.8,216,Mediu,Rece,Circuit,5,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Oradea,Biserica Sf. Ladislau,Religion,4.0,525,Mic,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,The Town Hall Tower,Other,4.5,1977,Mic,Cald,Circuit,5,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Oradea,Capela Sf. Elisabeta,Religion,4.9,2962,Mediu,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Cemetery Rulikowski,Cemeteries,4.9,2418,Mediu,Oricând,Relaxare,2,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Oradea,Palatul Ullmann,Palaces,5.0,2654,Mic,Cald,Circuit,5,"['palat', 'monarhie', 'regal', 'eleganță', 'lux']"
Oradea,Biserica Evanghelică (lutherană),Religion,4.4,2905,Mic,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Palatul Füchsl,Palaces,3.8,1379,Mic,Cald,Relaxare,2,"['palat', 'monarhie', 'regal', 'eleganță', 'lux']"
Oradea,Biserica Evanghelică,Religion,3.9,692,Mediu,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Neologue synagogue,Religion,4.5,931,Mic,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Statue of the Unknown Soldier,Historic,3.9,1809,Mic,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Oradea,Sala Florica Ungur,Cinemas,4.6,2448,Mic,Oricând,Relaxare,2,"['cinema', 'film', 'sală de cinema', 'evenimente cinematografice']"
Oradea,Poynár House,Other,4.2,2907,Mediu,Cald,Relaxare,2,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Oradea,Biserica reformata Csillagváros,Religion,4.9,390,Mediu,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Rimanóczy-palota,Architecture,3.7,599,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Oradea,Biserica Sfinții Apostoli Petru și Pavel,Religion,4.3,1824,Mic,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Statuia lui Szigligeti Ede,Cultural,4.9,835,Mic,Rece,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Oradea,Darvas-La Roche House,Architecture,4.9,1241,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Oradea,Teatrul de Stat Oradea,Cultural,3.9,1560,Mediu,Cald,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Oradea,"""Iosif Vulcan"" Memorial Museum",Historic,4.8,524,Mic,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Oradea,Casa Adorján II,Architecture,3.8,762,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Oradea,Czárán Gyula (1847-1906),Cultural,3.5,2819,Mediu,Oricând,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Oradea,Casa Adorján I,Architecture,4.7,1873,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Oradea,A Holnap irodalmi társaság alapítói,Cultural,4.3,625,Mediu,Rece,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Oradea,Szacsvay Imre,Cultural,4.6,2880,Mic,Rece,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Oradea,Mănăstirea ursulinelor,Religion,3.6,568,Mic,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Filarmonica de stat,Cultural,4.6,2475,Mediu,Oricând,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Oradea,Biserica Sfânta Ana (Mănăstirea Ursulinelor),Religion,5.0,2030,Mediu,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,"""Aurel Lazar"" Memorial House",Historic,4.2,461,Mediu,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Oradea,Oradea,Urban environment,4.0,925,Mediu,Oricând,City Break,1,"['urban', 'oraș', 'străzi', 'viață urbană']"
Oradea,Catedrala Episcopală Oradea,Religion,4.8,1283,Mic,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Biserica reformată Olosig,Religion,4.2,1277,Mediu,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Oradea Orthodox Bishopric Museum Collection,Cultural,4.5,148,Mediu,Cald,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Oradea,Cazarma Hussarilor,Architecture,3.9,2357,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Oradea,"""Ady Endre"" Memorial Museum",Cultural,4.2,285,Mediu,Rece,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Oradea,Ady Endre,Urban environment,4.4,2301,Mic,Cald,City Break,1,"['urban', 'oraș', 'străzi', 'viață urbană']"
Oradea,Biserica mănăstirii premonstratense Maica Îndurerată,Religion,4.9,1279,Mic,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Palatul Stern,Architecture,4.8,2910,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Oradea,Biserica Romano-Catolică Sfânta Tereza,Religion,4.6,779,Mic,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,History Museum of Oradea Citadel,Cultural,4.4,2439,Mic,Cald,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Oradea,Szigligeti Ede - loc de naștere,Architecture,4.3,537,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Oradea,Palatul Moskovits Miksa,Architecture,4.4,2967,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Oradea,Oradea Fortress,Fortifications,4.2,195,Mediu,Oricând,Relaxare,2,"['fortificație', 'castel', 'cetate']"
Oradea,Palatul Apollo,Architecture,3.8,118,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Oradea,Biserica Seminarului Greco-Catolic din Oradea,Religion,5.0,1333,Mediu,Oricând,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Archeology Site,Historic,4.7,513,Mediu,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Oradea,Fortress Walls,Architecture,4.5,1872,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Oradea,Biserica Seminatului,Religion,4.5,2173,Mediu,Oricând,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Church in Oradea fortress,Religion,4.0,1571,Mediu,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Oradea,Biserica catolică,Religion,4.1,2478,Mediu,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Sibiu,The White Lamb old inn,Architecture,3.9,1427,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Ruins of the Dragons Guard Building Complex,Architecture,4.8,2167,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Biserica Creștină după Evanghelie Betel,Religion,4.2,198,Mic,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Sibiu,Azilul-spital medieval (1292),Architecture,4.3,2554,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Biserica Baptistă,Religion,5.0,158,Mic,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Sibiu,Casa Brucken (1884),Other,4.2,2709,Mic,Rece,Relaxare,2,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Sibiu,Fostul han Zur Ungarische Krone,Architecture,4.5,1054,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Biserica Azilului (1292),Religion,4.4,339,Mediu,Oricând,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Sibiu,Muzeul Emil Sigerus - Casa Artelor - Hala Măcelarilor,Architecture,5.0,2435,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Liars Bridge,Bridges,4.4,127,Mic,Cald,Relaxare,2,"['pod', 'construcție', 'istoric']"
Sibiu,"""Emil Sigerus"" Museum of Saxon Ethnography and Folk Art",Cultural,4.2,2041,Mediu,Oricând,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Sibiu,Liar's Bridge,Bridges,4.5,1820,Mediu,Oricând,Relaxare,2,"['pod', 'construcție', 'istoric']"
Sibiu,Casa Kelu (1465),Architecture,3.8,2799,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Ruin of Bürger (Ocnei) City Gate,Architecture,4.0,836,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Stadtpfarrhaus,Architecture,3.6,1409,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Piața Huet (1677),Architecture,4.2,1179,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Turnul Pielarilor (sec XV),Architecture,3.5,2545,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Turnul cu Pulbere (sec XVI),Architecture,4.9,2444,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Turnul Scărilor (sec. XIII),Architecture,4.6,1132,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Casa calfelor,Architecture,4.7,1162,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Stâlpul Calfelor,Historic,4.4,2912,Mediu,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Sibiu,Belle Histoire,Architecture,3.9,234,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Goldsmiths Guild House,Architecture,3.8,1508,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Lutheran Cathedral of Saint Mary,Religion,4.3,1218,Mic,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Sibiu,Rotunda Ruin,Historic,3.6,1718,Mediu,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Sibiu,Casa Harlev (1809),Architecture,4.1,1300,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,History of Pharmacy Exhibition,Cultural,4.2,2063,Mic,Cald,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Sibiu,ASTRA National Museum Complex,National museums,4.0,1803,Mediu,Oricând,City Break,1,"['muzeu', 'expoziție', 'artă', 'istorie', 'cultură']"
Sibiu,Episcop Georg Daniel Teutsch,Historic,3.6,2369,Mediu,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Sibiu,"""ASTRA"" Museum of Transylvanian Civilisation",Cultural,4.2,2996,Mic,Cald,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Sibiu,"""Franz Binder"" World Ethnography Museum",Cultural,4.8,1528,Mic,Oricând,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Sibiu,The First Town Hall (1324-1470),Other,4.6,1487,Mic,Oricând,Circuit,5,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Sibiu,Pasajul Scărilor,Cultural,4.2,1437,Mic,Oricând,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Sibiu,Biserica Adventistă,Religion,3.8,1240,Mic,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Sibiu,Samuel von Brukenthal College,Architecture,3.8,724,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Saint Ladislaus Chapel Ruin,Architecture,4.7,1927,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,History,Architecture,4.6,2413,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Council Tower of Sibiu,Architecture,4.1,261,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Turnul de Poartă (sec. XIV),Fortifications,4.1,132,Mediu,Cald,Relaxare,2,"['fortificație', 'castel', 'cetate']"
Sibiu,Orașul Vechi,Other,3.6,2488,Mic,Oricând,Relaxare,2,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Sibiu,Statuia Sf. Nepomuk,Historic,4.0,200,Mediu,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Sibiu,Altemberger House History Museum,Cultural,3.8,1934,Mediu,Oricând,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Sibiu,Tickets,Other,4.3,2404,Mic,Cald,Relaxare,2,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Sibiu,Casa Altemberger - Muzeul de Istorie,Fortifications,4.0,1175,Mediu,Rece,City Break,1,"['fortificație', 'castel', 'cetate']"
Sibiu,Loggia Altemberger,Historic,3.9,2334,Mic,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Sibiu,Jesuit Church,Religion,4.2,795,Mic,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Sibiu,Sibiu City Hall,Architecture,4.4,1059,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Statuia lui Gheorghe Lazăr,Historic,4.7,2247,Mic,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Sibiu,Altemberger tower house,Architecture,4.1,2136,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Böbel Hose (14th century),Other,3.8,1247,Mediu,Rece,City Break,1,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Sibiu,Mövert House,Architecture,4.5,452,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Grand Square,Squares,3.6,2635,Mic,Cald,Circuit,5,"['locație', 'descoperire', 'activități diverse']"
Sibiu,Brukenthal National Museum,National museums,3.7,1282,Mediu,Oricând,City Break,1,"['muzeu', 'expoziție', 'artă', 'istorie', 'cultură']"
Sibiu,Depozitele Medievale de Cereale,Architecture,3.9,2092,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Falkenhayn Fountain,Fountains,4.9,2937,Mic,Oricând,Circuit,5,"['fântână', 'apă', 'fontană', 'loc de relaxare', 'jocuri de apă']"
Sibiu,Tickets,Other,3.9,2749,Mediu,Cald,Relaxare,2,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Sibiu,Teatrul GONG,Cultural,4.3,261,Mediu,Oricând,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Sibiu,Fântână,Fountains,4.9,570,Mediu,Oricând,Relaxare,2,"['fântână', 'apă', 'fontană', 'loc de relaxare', 'jocuri de apă']"
Sibiu,Piața mare,Other,4.7,118,Mic,Cald,City Break,1,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Sibiu,Ruin of Saint Ladislau Chapel - Lutsch House,Architecture,4.6,346,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Palatul Brukenthal,Palaces,4.6,2928,Mediu,Oricând,Circuit,5,"['palat', 'monarhie', 'regal', 'eleganță', 'lux']"
Sibiu,Depozitele Medievale de Cereale,Architecture,4.0,67,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Reformed Church in Sibiu,Religion,4.4,1217,Mic,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Sibiu,Hecate Triformis,Historic,4.8,1070,Mic,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Sibiu,Casa Albastră,Architecture,3.8,396,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Casa Desolf (1654),Architecture,4.7,2652,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Galeria de Artă U.A.P. Sibiu,Cultural,3.8,211,Mic,Oricând,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Sibiu,House with Caryatids - Bethlen House,Other,3.7,1143,Mic,Cald,Relaxare,2,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Sibiu,Monument Nicholaus Olahus,Historic,3.8,1032,Mic,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Sibiu,Aleea Balului,Other,3.8,916,Mic,Cald,City Break,1,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Sibiu,Casa Hans Wal,Other,3.7,2113,Mic,Cald,Circuit,5,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Sibiu,Casa Hecht,Architecture,4.2,249,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
