oras,denumire,latitudine,longitudine,categorie,rating_general,nr_recenzii,pret_categorie,sezon,tip_calatorie,durata_minima,cuvinte_cheie
Targu Mures,Revoluției street,46.54909896850586,24.56464958190918,Cultural,3.6,2740,Mediu,Cald,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Alexandru Papiu Ilarian,46.546180725097656,24.568265914916992,Urban environment,3.7,1093,Mic,Rece,City Break,1,"['urban', 'oraș', 'străzi', 'viață urbană']"
Targu Mures,Alexandru Papiu Ilarian college,46.545738220214844,24.56856918334961,Architecture,3.8,2342,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Targu Mures,Reformed cemetery chapel in Târgu Mureș,46.54464340209961,24.569337844848633,Religion,4.3,173,Mediu,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Petru Maior,46.546512603759766,24.568452835083008,Cultural,4.8,2225,Mediu,Cald,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Mures County Museum,46.550315856933594,24.562583923339844,Cultural,4.0,1916,Mic,Cald,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Cimitirul reformat,46.54369354248047,24.569883346557617,Cemeteries,3.7,239,Mic,Cald,City Break,1,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Targu Mures,Biserica Sfântul Mihail,46.53364562988281,24.556943893432617,Religion,4.2,2499,Mic,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Bürger house,46.551300048828125,24.555299758911133,Historic architecture,4.6,2419,Mic,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Targu Mures,Súrlott Grádics,46.54680633544922,24.569324493408203,Historic architecture,3.8,2630,Mediu,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Targu Mures,Sándor Kőrösi Csoma statue,46.54813003540039,24.568235397338867,Historic,4.2,1514,Mediu,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,Makariás Walles house,46.550498962402344,24.564800262451172,Historic architecture,4.1,1408,Mic,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Targu Mures,Biserica Penticostală Betania,46.55146789550781,24.561962127685547,Religion,4.6,2410,Mic,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Nepomuki Szent János-kápolna,46.55220031738281,24.554000854492188,Religion,3.9,351,Mediu,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Cimitirul romano-catolic,46.543907165527344,24.572479248046875,Cemeteries,4.7,2222,Mic,Cald,City Break,1,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Targu Mures,Saint Emeric Church,46.53947830200195,24.54247283935547,Religion,4.8,1965,Mic,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Biserica Franciscană Sf. Emeric,46.53956604003906,24.542388916015625,Religion,4.9,1551,Mediu,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Biserica Franciscană Sf. Emeric,46.53943634033203,24.5423526763916,Religion,4.9,2574,Mediu,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Harvest Mures Church,46.55286407470703,24.552562713623047,Religion,4.5,1420,Mediu,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Greek Catholic Church in Târgu Mureș,46.550559997558594,24.568330764770508,Religion,4.7,1968,Mediu,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Ion Vlasiu Art Gallery,46.55161666870117,24.566579818725586,Cultural,4.6,1069,Mic,Rece,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,"Biserica Bob, Sf. Nicolae",46.550628662109375,24.568613052368164,Religion,4.6,1150,Mic,Oricând,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Cimitirul Ortodox,46.55084228515625,24.568967819213867,Cemeteries,3.9,1807,Mic,Rece,City Break,1,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Targu Mures,The Wooden Church,46.550537109375,24.569677352905273,Religion,4.0,170,Mic,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Cimitirul evreiesc Ortodox,46.53104019165039,24.561742782592773,Cemeteries,4.5,1481,Mediu,Cald,City Break,1,"['cemetery', 'mormânt', 'istorie', 'cultură', 'spiritualitate']"
Targu Mures,"Biserica Sf. Trei Ierarhi, Târgu Mureș X",46.5301399230957,24.556398391723633,Religion,4.5,286,Mic,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Biserica Sfinții Trei Ierarh,46.53011703491211,24.556371688842773,Religion,4.0,501,Mic,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Casa Ionel Pleșia,44.31607437133789,23.79864501953125,Architecture,4.2,2630,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Casa Puiu Pleșia,44.315425872802734,23.7996768951416,Architecture,4.0,2555,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Eugeniu Carada,44.31574249267578,23.801393508911133,Historic,3.7,1163,Mic,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Craiova,Biserica Sfântul Gheorghe Vechi,44.316226959228516,23.80183982849121,Religion,4.1,2922,Mic,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Casa Poenaru,44.31539535522461,23.80127716064453,Architecture,3.8,2517,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Casa Studenților,44.31520080566406,23.80143165588379,Cultural,4.7,2803,Mediu,Cald,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,Museum Collection of the Orthodox Metropolitan Seat of Oltenia,44.31500244140625,23.798686981201172,Cultural,4.5,2005,Mic,Cald,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,Restaurant Fortunescu,44.31589126586914,23.80256462097168,Historic,4.9,1845,Mic,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Craiova,Casa M. Talevici,44.31466293334961,23.79963493347168,Architecture,3.9,2297,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Mihai I,44.3187255859375,23.799659729003906,Historic,3.8,1743,Mic,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Craiova,Casa Angelescu,44.31489944458008,23.79780387878418,Architecture,4.7,1147,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,"""Marin Sorescu"" National Theatre Museum",44.31901168823242,23.799152374267578,Cultural,4.2,1106,Mic,Rece,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,Miez - Spațiu de impresie,44.31435775756836,23.7988224029541,Cultural,3.9,628,Mic,Rece,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,Teatrul Național din Craiova,44.31907653808594,23.799165725708008,Cultural,4.5,416,Mediu,Oricând,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,William Shakespeare,44.31892013549805,23.798385620117188,Cultural,3.7,2834,Mediu,Cald,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,Casa Zamfirescu,44.315059661865234,23.79721450805664,Architecture,3.8,1307,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Casa Pleșa,44.315738677978516,23.803363800048828,Architecture,3.8,336,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Elena Farago Memorial House,44.31602478027344,23.796476364135742,Biographical museums,4.4,1166,Mic,Oricând,City Break,1,"['muzeu', 'expoziție', 'artă', 'istorie', 'cultură']"
Craiova,St. Elias Church,44.31684494018555,23.796344757080078,Religion,4.6,525,Mic,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Cinematograful Patria,44.318519592285156,23.802656173706055,Cultural,4.9,2123,Mediu,Cald,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,Casa Dianu,44.31418991088867,23.798433303833008,Architecture,4.1,374,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Biserica Sfinții Arhangheli,44.313865661621094,23.799625396728516,Religion,4.3,2451,Mediu,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Statuia lui Alexandru Ioan Cuza,44.31825256347656,23.796663284301758,Historic,4.1,845,Mic,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Craiova,Casa Carianopol,44.315555572509766,23.80370330810547,Architecture,4.8,191,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Biserica Sfântul Mare Mucenic Gheorghe,44.31550598144531,23.804262161254883,Religion,4.7,312,Mediu,Oricând,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Casa Geblescu,44.31672668457031,23.80465316772461,Architecture,4.3,1737,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Administrative Palace,44.31796646118164,23.795686721801758,Other,3.8,611,Mic,Cald,City Break,1,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Craiova,Casa Pencioiu,44.3138542175293,23.797327041625977,Architecture,4.9,2346,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Biserica Hagi Enuș,44.31806564331055,23.804819107055664,Religion,4.2,2605,Mediu,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Inspire Cinema,44.31743240356445,23.794591903686523,Cultural,3.7,728,Mediu,Rece,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,Biserica Sfântul Ioan Botezătorul,44.31303405761719,23.802339553833008,Religion,4.7,77,Mic,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Cinema Modern,44.31618881225586,23.794322967529297,Cultural,4.3,398,Mic,Rece,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,Casa Borcea,44.3127555847168,23.797964096069336,Architecture,4.5,1142,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Fântâna Muzicală,44.3179817199707,23.794445037841797,Fountains,4.9,757,Mediu,Cald,Circuit,5,"['fântână', 'apă', 'fontană', 'loc de relaxare', 'jocuri de apă']"
Craiova,Art Museum,44.31914138793945,23.795093536376953,Cultural,4.7,2574,Mic,Oricând,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,Galeria Arta,44.318355560302734,23.794466018676758,Cultural,4.3,1566,Mediu,Rece,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,Casa Năiculescu,44.31264877319336,23.797523498535156,Architecture,3.7,1399,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Biserica Sfântul Spiridon,44.321083068847656,23.800060272216797,Religion,3.6,1214,Mediu,Oricând,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Theodor Aman,44.319156646728516,23.794832229614258,Cultural,5.0,881,Mic,Rece,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,Statuia lui Mihai Viteazul,44.317996978759766,23.794015884399414,Historic,3.8,239,Mic,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Craiova,Casa Barbu Dragu,44.31245040893555,23.797618865966797,Architecture,4.4,1304,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Biserica Evanghelică Luterană,44.319602966308594,23.79503059387207,Religion,4.3,821,Mediu,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Casa Pascu,44.32107162475586,23.802133560180664,Architecture,4.8,933,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Mirică house in Craiova,44.311832427978516,23.799942016601562,Architecture,3.9,2654,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Museum of Oltenia,44.31856918334961,23.79353904724121,Museums,4.4,97,Mediu,Oricând,City Break,1,"['muzeu', 'expoziție', 'artă', 'istorie', 'cultură']"
Craiova,Casa Universitarilor,44.312320709228516,23.796411514282227,Architecture,3.6,132,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Museum of Oltenia. Natural Sciences Department,44.318607330322266,23.79344367980957,Cultural,3.7,742,Mic,Rece,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,"National Bank of Romania, Craiova",44.31974411010742,23.794160842895508,Architecture,4.9,1615,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Mântuleasa Church in Craiova,44.31202697753906,23.796762466430664,Religion,3.9,1011,Mediu,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Biserica Sfinții Apostoli,44.315460205078125,23.807178497314453,Religion,4.2,308,Mediu,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Holy Trinity church in Craiova,44.31831741333008,23.792850494384766,Religion,4.0,831,Mic,Oricând,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Templul Coral,44.31636047363281,23.79249382019043,Religion,3.6,2430,Mediu,Oricând,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Barbu Știrbei,44.31826400756836,23.792556762695312,Historic,3.9,1129,Mediu,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Craiova,Biserica Sfântul Anton,44.31996154785156,23.793718338012695,Religion,4.0,1773,Mic,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Casa Feraru,44.31172180175781,23.796049118041992,Architecture,4.2,2403,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Frații Buzești,44.31371307373047,23.793087005615234,Historic,4.2,533,Mic,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Craiova,Carol I,44.31883239746094,23.79250717163086,Historic,4.6,2548,Mic,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Craiova,Ioan Maiorescu,44.31947326660156,23.792903900146484,Historic,4.3,2071,Mediu,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Craiova,"Museum of Oltenia. ""Bania House"" Ethnographic Department",44.31462478637695,23.792264938354492,Cultural,3.6,2901,Mediu,Cald,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,Casa Traian Nicolescu,44.31168746948242,23.795541763305664,Architecture,5.0,1515,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Casa Băniei,44.3145637512207,23.792272567749023,Architecture,3.5,403,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,"Cathedral of Saint Demetrius, Craiova",44.315162658691406,23.791934967041016,Religion,4.4,691,Mediu,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Școala Otelelișanu,44.319515228271484,23.792551040649414,Other,4.5,2439,Mic,Oricând,City Break,1,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Craiova,Carol I National College,44.320072174072266,23.79288673400879,Cultural,3.9,2349,Mediu,Oricând,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,Casa Câncea,44.311126708984375,23.796072006225586,Architecture,4.9,1166,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Carol I National College,44.31879425048828,23.791419982910156,Cultural,4.1,1715,Mediu,Cald,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,Atelierele Brătășanu,44.31029510498047,23.798128128051758,Architecture,4.2,2384,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Hanul Cocor,44.31010818481445,23.7969913482666,Architecture,4.0,2826,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Casa Gheorghe Chițu,44.3103141784668,23.796171188354492,Architecture,4.3,466,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Biserica Madona Dudu,44.31671905517578,23.790084838867188,Religion,4.1,518,Mediu,Oricând,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Casa Zwillinger,44.30998992919922,23.796268463134766,Architecture,3.6,2796,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Museum of Oltenia. History and Archaeology Department,44.3172607421875,23.789941787719727,Cultural,4.8,1278,Mic,Cald,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Craiova,Casa Băilișteanu,44.32228469848633,23.793546676635742,Architecture,4.2,2477,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Biserica Sfântu Gheorghe,44.32400894165039,23.799095153808594,Religion,4.3,349,Mic,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Biserica Toți Sfinții,44.310062408447266,23.8045711517334,Religion,3.5,1038,Mic,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Băile Comunale,44.3200798034668,23.79067611694336,Architecture,4.9,226,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Casa Calețeanu,44.30950927734375,23.79627799987793,Architecture,4.8,2829,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Casa Vrăbiescu,44.309226989746094,23.79633140563965,Architecture,5.0,2752,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Casa Verdeșteanu,44.32307052612305,23.793045043945312,Architecture,4.6,2626,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Biserica Sfântul Nicolae - Brândușa,44.317970275878906,23.788753509521484,Religion,4.6,2558,Mic,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Casa Pessicu,44.32327651977539,23.79282569885254,Architecture,4.1,290,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Craiova,Biserica Ortodoxă Sfântul Mina,44.32283401489258,23.792072296142578,Religion,4.5,564,Mic,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Craiova,Biserica Sfinții Trei Ierarhi,44.316375732421875,23.811891555786133,Religion,4.9,2103,Mic,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Sinagoga Templul Meseriașilor,45.436161041259766,28.051631927490234,Religion,4.8,2562,Mic,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Biserica Sfântul Pantelimon (Biserica bulgărească),45.43917465209961,28.052000045776367,Religion,4.0,2301,Mic,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Teatris,45.436466217041016,28.054079055786133,Cultural,4.8,2364,Mic,Cald,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Galati,Biserica Sf. Spiridon,45.433982849121094,28.049911499023438,Religion,4.7,1434,Mediu,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Muzeul Casa Colecțiilor,45.43971252441406,28.049114227294922,Cultural,3.5,2196,Mic,Cald,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Galati,Statuia lui Mhai Eminescu,45.43623733520508,28.054462432861328,Historic,4.0,822,Mic,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Galati,Sala Regatului a Martorilor lui Iehova,45.43991470336914,28.051115036010742,Religion,4.8,1415,Mic,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Biserica Mavramol,45.43454360961914,28.053268432617188,Religion,4.8,2438,Mic,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Biserica Sf. Haralambie,45.438812255859375,28.046554565429688,Religion,4.8,2666,Mediu,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,"""Paul Paltanea"" History Museum",45.43745040893555,28.055370330810547,Cultural,4.5,2939,Mediu,Cald,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Galati,Muzeul de Istorie Galați,45.43745040893555,28.055370330810547,Museums,4.0,608,Mediu,Oricând,City Break,1,"['muzeu', 'expoziție', 'artă', 'istorie', 'cultură']"
Galati,Biserica Greacă,45.437007904052734,28.055660247802734,Religion,4.3,560,Mediu,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Galeria de arta,45.435646057128906,28.055423736572266,Cultural,4.0,978,Mediu,Rece,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Galati,Vasile Alecsandri National College,45.44070053100586,28.05084228515625,Architecture,4.9,2835,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Galati,Mazepa Park,45.432315826416016,28.049772262573242,Fountains,3.9,2875,Mediu,Rece,City Break,1,"['fântână', 'apă', 'fontană', 'loc de relaxare', 'jocuri de apă']"
Galati,Lupoaica cu pui,45.43859100341797,28.056608200073242,Historic,3.5,2673,Mic,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Galati,Biserica armeană „Sfânta Maria” Galați,45.43228530883789,28.052400588989258,Religion,4.1,1757,Mediu,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Biserica Vovidenia,45.43820571899414,28.05748748779297,Religion,4.7,2927,Mediu,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Statuia lui Costache Negri,45.43309783935547,28.05571937561035,Historic,4.1,2519,Mediu,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Galati,Eroii Revoluției,45.44060134887695,28.05582618713379,Historic,5.0,957,Mic,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Galati,"Teatrul Dramatic ""Fani Tardini""",45.440921783447266,28.0556640625,Cultural,3.8,1820,Mediu,Rece,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Galati,Nespălata (Fata pe valuri),45.432464599609375,28.055166244506836,Fountains,4.6,2004,Mediu,Rece,Relaxare,2,"['fântână', 'apă', 'fontană', 'loc de relaxare', 'jocuri de apă']"
Galati,Saint Nicholas' church in Galați,45.43404006958008,28.0574893951416,Religion,5.0,1202,Mic,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Poarta Turceasca,45.43452453613281,28.058015823364258,Architecture,4.7,2856,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Galati,Prince Cuza House Museum,45.441322326660156,28.05767059326172,Cultural,4.9,1065,Mic,Oricând,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Galati,Casa Memorială Cuza Vodă,45.441287994384766,28.05778694152832,Cultural,4.8,2630,Mic,Cald,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Galati,"Biserica ""Sf. Arhangheli-Metoc""",45.43280029296875,28.0584774017334,Religion,3.6,1068,Mic,Oricând,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Monument istoric Gării 53,45.443729400634766,28.053199768066406,Historic,4.0,346,Mediu,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Galati,Precista fortified church in Galați,45.429443359375,28.053312301635742,Religion,4.4,2265,Mic,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,statuia lui I.C.Brătianu,45.42948913574219,28.054983139038086,Historic,4.0,2696,Mic,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Galati,The Helix,45.42945098876953,28.055143356323242,Cultural,4.6,1445,Mic,Oricând,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Galati,Roman Catholic church in Galați,45.444419860839844,28.05572509765625,Religion,3.6,876,Mic,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,"Biserica ""Trei Ierarhi""",45.42805099487305,28.045560836791992,Religion,4.5,2727,Mediu,Cald,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Galati,Пам'ятник Івану Мазепі (Галац),45.44160079956055,28.038516998291016,Historic,4.5,2149,Mediu,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
